shot_id,shot_made_flag
1,0.387613240745466
8,0.410959964865996
17,0.56286464627993
20,0.684832637017952
33,0.371718149717175
34,0.451176987947571
35,0.470534393149398
36,0.452660412647001
37,0.569565191867064
38,0.406986824143741
45,0.408208164921259
50,0.421000965572962
55,0.29417981926079
60,0.327768343464938
66,0.298292943081746
67,0.338962079443993
71,0.437456548115021
80,0.356988300542218
85,0.338163132913601
86,0.698928646415646
95,0.689127907181831
104,0.388622441801399
113,0.384764855376301
123,0.356737412225655
126,0.816720843707542
133,0.458007841076569
141,0.269524583598167
144,0.430301502710865
150,0.576405247622126
152,0.442143993251063
153,0.544966332709593
156,0.381747365103003
159,0.908031032994806
165,0.712352167055493
172,0.414648958124919
182,0.837028747086714
192,0.463288303833254
193,0.533331533287601
196,0.377258020970798
202,0.427548532068777
210,0.34668004045887
211,0.473797020103971
228,0.924932445502093
257,0.412811903617647
260,0.412092913159087
264,0.360896958798332
267,0.712738847691818
279,0.908012189906033
282,0.464106270506343
293,0.373020246114369
299,0.927291654643248
300,0.742784718875968
301,0.890532195877106
317,0.35684976411037
327,0.409588817880759
328,0.285004909690779
335,0.371602565773225
346,0.852606530703765
348,0.224752501655105
365,0.40733157823813
390,0.629479907738464
391,0.640361314841825
392,0.866952144315525
397,0.354205892980759
418,0.381741677453845
428,0.171450978516753
434,0.681370941655224
439,0.68271216503666
440,0.366380602927279
456,0.407834113497461
459,0.280865292673244
472,0.379997880171622
480,0.249157807025152
491,0.320466333985104
497,0.43578718209746
509,0.35446898578938
511,0.32931837694478
523,0.260335045797389
533,0.397422125646792
544,0.438230486793887
546,0.38729654644047
555,0.699392468391038
558,0.342332910282437
560,0.321031890265495
573,0.282431588272379
591,0.424647759220812
596,0.368046713471798
597,0.434957283489864
601,0.632948143739635
605,0.425450955938856
617,0.327914329161653
628,0.304462625133733
634,0.36782480975619
646,0.253060173129129
649,0.388514506787059
651,0.731530005269213
654,0.876793039476455
656,0.505963097747404
657,0.471956833808605
669,0.40496235774268
670,0.872127884638236
693,0.780057410492891
694,0.349874026945885
699,0.406337060717036
711,0.440277423777985
718,0.373068649447863
722,0.352422662410588
723,0.378610623349555
725,0.7956090268678
734,0.379958616499897
735,0.416068476068812
737,0.888795866659468
746,0.309974851314148
747,0.685817897495906
766,0.351835512687151
767,0.355572145843765
771,0.293837269117885
773,0.207899285038605
774,0.391765038569003
783,0.316505925974455
784,0.328317813116221
789,0.368497948939349
792,0.378442712351465
804,0.294203085392682
809,0.421431094042193
812,0.38051515655596
813,0.328488091945596
817,0.328660815114063
820,0.381461614569262
825,0.422550014395239
826,0.407387996998279
829,0.309044046501613
855,0.33666418934582
859,0.747809759692969
862,0.392973342723861
870,0.319408587137047
876,0.373072835270554
880,0.374599757242615
886,0.985814922491473
889,0.892673030903063
891,0.485560194121866
897,0.984041626482015
902,0.329673640249612
903,0.364954673595091
908,0.370955930564662
909,0.335706913776707
920,0.359695434975954
922,0.411115222695452
924,0.63844579926791
932,0.34743698107844
934,0.375763055792406
937,0.412256939233331
941,0.357335643500508
943,0.404028018516438
950,0.412854935267928
952,0.341451334965364
954,0.897540700376785
963,0.391858773730652
975,0.357851528170416
979,0.371693690095749
981,0.421075540245131
983,0.228692598956063
985,0.573806690524611
989,0.567612812537946
995,0.395251508110776
998,0.377371910297031
1008,0.261910622101796
1019,0.562445405551478
1023,0.373790154386603
1026,0.294431894364087
1029,0.758720788348089
1034,0.885910406289994
1036,0.781937121223254
1038,0.283945414323414
1039,0.672908283442601
1051,0.339447802255257
1052,0.310749237313402
1066,0.293087127254019
1087,0.264256413324461
1092,0.205358829948301
1094,0.739724187361754
1098,0.430697479246017
1099,0.462943131406562
1102,0.388234991956542
1118,0.320132466693547
1131,0.252387633911231
1133,0.627350850500499
1135,0.921972805980414
1138,0.580633907436295
1139,0.855854874905838
1142,0.375384800966194
1151,0.327913729781577
1152,0.338171776796357
1155,0.597881117290845
1165,0.341303842571598
1167,0.882151730747916
1172,0.397610295815296
1174,0.753743833436342
1180,0.51101660963793
1200,0.481272648832504
1202,0.433298760340501
1227,0.718251322197105
1228,0.531236692910391
1229,0.308962773874837
1237,0.443956185032266
1241,0.395649576896865
1256,0.344383030145223
1279,0.341418486013331
1293,0.276857982494515
1295,0.298553075678989
1319,0.724677870379796
1320,0.364661666422796
1321,0.885796455950533
1322,0.823852891463476
1334,0.311686505839562
1351,0.65155481428715
1373,0.262668106504076
1375,0.284819403194056
1380,0.43379440606258
1382,0.63482488672807
1385,0.485567509339012
1399,0.376979250758112
1403,0.876914924724924
1428,0.297062105094975
1434,0.365052164911304
1444,0.947637751951297
1448,0.451308581286836
1466,0.883404111144344
1476,0.344246428335352
1478,0.423361997665202
1485,0.395875769302646
1491,0.616159176192226
1494,0.739917338932209
1500,0.337206017470708
1501,0.730139830078396
1503,0.454043466467341
1519,0.573131842318338
1524,0.309147070726766
1529,0.797648692778509
1533,0.649161839788202
1538,0.974674514864466
1539,0.436038713363313
1546,0.468407980300024
1555,0.311409633863112
1559,0.37836501406375
1563,0.717779581273519
1565,0.782600370727191
1574,0.363973066266959
1591,0.31629602192551
1594,0.238571639867301
1605,0.283893595807118
1611,0.434486720841471
1614,0.411184839380317
1620,0.372982724679645
1626,0.353095432448956
1630,0.371487195610736
1632,0.382101827734992
1634,0.299490138330225
1643,0.298063674202611
1651,0.485597165418602
1655,0.367866901292509
1658,0.310475399665238
1659,0.406687088682317
1665,0.445297431147392
1675,0.335915609257396
1680,0.702509177707212
1690,0.372149038271771
1696,0.388071866176017
1714,0.270517068877366
1721,0.392939993530805
1726,0.474255971839819
1728,0.453446900276642
1734,0.380727083624868
1735,0.397591462528149
1740,0.378766480236247
1744,0.823305527877275
1747,0.324818693203128
1752,0.202188305297633
1763,0.724660792079484
1765,0.720839591210774
1769,0.363225141824965
1785,0.690303247406014
1787,0.341696661098368
1788,0.439593452378771
1793,0.342301230774149
1800,0.369518699766463
1825,0.402551638578517
1826,0.681744401058519
1834,0.364994168611529
1843,0.336513145393499
1844,0.309174582740052
1848,0.28089350921827
1849,0.370423808375043
1860,0.462162501244116
1863,0.422598175472861
1875,0.664413573666588
1883,0.385528139508526
1890,0.423797159067497
1892,0.366230690353709
1893,0.367516255899886
1897,0.341325944006956
1905,0.413083135557586
1908,0.65045058112928
1931,0.424149412202469
1940,0.810065470313106
1943,0.424659833254044
1947,0.208441580233828
1965,0.78159688935996
1967,0.345796467387462
1968,0.372217757325524
1972,0.768652931740873
1982,0.326984702911871
1985,0.32824080073659
2005,0.705945633411433
2010,0.735331762932824
2021,0.321593949675115
2024,0.771122179133632
2036,0.463985770114108
2043,0.683289427135695
2047,0.624062310709267
2049,0.398815280142834
2055,0.281993641715755
2065,0.43446514987447
2066,0.273179551089482
2070,0.346520871541557
2077,0.92815904878407
2085,0.543458848089519
2095,0.706770623604302
2097,0.676323964773364
2108,0.325022272302971
2112,0.582582212053376
2113,0.606560193472179
2122,0.19901577051749
2139,0.347095971836258
2144,0.659823309196319
2146,0.328465742844392
2148,0.17311957825998
2149,0.677984434781053
2157,0.334318569150575
2159,0.393877664346568
2168,0.430212933999988
2176,0.414172252576465
2178,0.600577663152336
2181,0.343934919463014
2187,0.812763100347382
2188,0.279184202229491
2190,0.250295825621842
2194,0.290133721797853
2197,0.363899374542062
2214,0.371026550562076
2217,0.203420122651278
2222,0.441686383398275
2223,0.339712384047471
2226,0.340008299748233
2230,0.607458287414741
2240,0.356512988743151
2247,0.316118469108184
2250,0.503932733114782
2259,0.590202409246533
2262,0.379931362219841
2266,0.376131312112798
2305,0.34639370259455
2310,0.372378339341814
2313,0.31263982249897
2319,0.908440559597628
2320,0.78596215911519
2345,0.303471135258691
2350,0.737659060885709
2356,0.379850448124642
2360,0.694453861668027
2370,0.393028969089194
2386,0.390015795840828
2398,0.397051165250441
2414,0.56261693583153
2435,0.820139684585223
2439,0.18662812398946
2446,0.792934979256061
2458,0.271430681235658
2465,0.285067906989941
2466,0.378643376504379
2470,0.284108840689681
2495,0.700157143281958
2501,0.354579143186968
2507,0.266719737346573
2533,0.169580973739353
2537,0.400504689788343
2538,0.275136704072015
2541,0.246137237044044
2542,0.729752782590248
2544,0.753060166717468
2554,0.191325113556603
2555,0.178378262210513
2565,0.49390781937994
2575,0.651182655535223
2586,0.509461064173473
2588,0.41166178799694
2594,0.667173411149861
2617,0.417402045612361
2618,0.376727896613548
2623,0.955596886524651
2631,0.60481559589269
2640,0.311039155949445
2642,0.724321094759477
2647,0.343683748589033
2663,0.377155796918686
2664,0.341898418725588
2676,0.478798546423458
2680,0.930549500559596
2681,0.427514459595825
2691,0.377332129110307
2693,0.396907745536896
2695,0.412727540012304
2704,0.29695286972791
2708,0.254813816399171
2709,0.972462863851981
2717,0.786783599281803
2722,0.389736746330616
2728,0.388028608032656
2732,0.70852909934749
2743,0.374581712930626
2752,0.293350674572246
2757,0.612611192212275
2761,0.288565623957225
2769,0.191994335210445
2771,0.32800573917811
2774,0.369938816975158
2776,0.304357369914147
2781,0.264393396878687
2793,0.308739640610879
2799,0.303341691251203
2803,0.264613400710555
2811,0.412788619124764
2818,0.359333765012523
2824,0.551625005855478
2828,0.8124865496142
2829,0.325958011573141
2830,0.341725072195789
2842,0.708318765990356
2847,0.611677897850086
2848,0.341818021764635
2868,0.361124059523532
2870,0.23936412710338
2885,0.215101887721859
2886,0.354671504141927
2889,0.7003410892473
2903,0.40904861752796
2904,0.620330320961931
2918,0.861448680259206
2919,0.346001025446881
2922,0.36618993668134
2923,0.335660967050625
2931,0.299097126603452
2945,0.268497950923707
2955,0.319378056382418
2957,0.54244317235559
2960,0.653094962853316
2963,0.369046144276024
2966,0.826945034213195
2972,0.652027767646897
2974,0.379387977627226
2982,0.28927750250499
2984,0.672149999746159
3016,0.359991917796753
3021,0.379534137303642
3023,0.799350982641199
3025,0.411941693434063
3029,0.218452724646216
3034,0.731669229077332
3038,0.313489945444189
3040,0.382351721377593
3051,0.833461793058922
3062,0.371519422520108
3069,0.381979251523847
3071,0.418060871907612
3076,0.924713550030488
3079,0.274659002098
3081,0.236410820176337
3082,0.34873043072119
3084,0.835232008879138
3098,0.339937236784768
3104,0.403552683605158
3105,0.429261498620663
3114,0.69766607883259
3118,0.365765344440951
3122,0.325669014935383
3132,0.221258141823117
3138,0.389408706434749
3141,0.363400471978775
3156,0.732942493668969
3162,0.783384761589015
3167,0.379371773042935
3170,0.367507480080332
3171,0.312700615251038
3172,0.353880274500151
3176,0.974027830274921
3180,0.384545018533923
3189,0.272102651929458
3198,0.361356348861672
3206,0.346503228617479
3215,0.297728857196797
3222,0.65157070250475
3228,0.251687226560316
3229,0.279567649710107
3232,0.285340051232828
3233,0.183544612434948
3238,0.343105002292667
3256,0.397513794282823
3264,0.62182612631841
3273,0.459253101664808
3275,0.762874585335285
3285,0.513975367233732
3289,0.271349306168706
3294,0.282393895681029
3306,0.490685263831477
3311,0.756899344359388
3318,0.304978502769652
3322,0.641169743512975
3324,0.341079251682872
3334,0.528885496943005
3341,0.407156618058159
3345,0.3716724905772
3346,0.942136724475337
3352,0.248193904908407
3368,0.321991136956298
3371,0.234382249362909
3372,0.394189322775246
3375,0.407888119240264
3384,0.344431921744805
3387,0.315970652038378
3393,0.364441785935643
3406,0.410558118369591
3411,0.665875282249071
3412,0.579826943356772
3414,0.584047448542879
3417,0.619186268726754
3420,0.828872867396383
3423,0.848745793250784
3436,0.369459728336658
3438,0.624940479723116
3442,0.273545553589923
3443,0.364969836164717
3451,0.314890638635423
3461,0.360343178586841
3489,0.267651762432165
3491,0.544208537173354
3510,0.644580588943182
3515,0.517265267547633
3527,0.344768453748244
3530,0.292125299339105
3540,0.335585024793171
3582,0.190236847226591
3604,0.217167399725058
3605,0.303849831027991
3609,0.274762844616731
3624,0.162814992661827
3628,0.760811207078289
3630,0.342854660574232
3641,0.296702998058769
3642,0.31331573192391
3648,0.387466344450127
3650,0.950018547804157
3652,0.917772950540389
3660,0.38145723908231
3664,0.341331390684986
3670,0.269107195635399
3672,0.323872792321937
3680,0.326361482868816
3682,0.977886123140367
3685,0.595635866900649
3686,0.326213665522009
3689,0.364790357419911
3705,0.285720786845083
3712,0.208697287653192
3713,0.308679802792464
3719,0.265533041173064
3721,0.279359536563216
3723,0.781881679950823
3724,0.252587525568864
3727,0.243175890801166
3733,0.542644631692
3734,0.516976565391687
3742,0.475084801757971
3770,0.244369322809002
3777,0.34059094917202
3778,0.317304216175875
3780,0.442316571611197
3783,0.513288184241663
3784,0.438345503375076
3788,0.393081293219598
3790,0.405594388641828
3794,0.390648588722678
3795,0.454601082503243
3796,0.453217002660244
3801,0.569717731554615
3806,0.309508584776824
3813,0.38925365451389
3814,0.394261806998256
3818,0.375524725348222
3824,0.426710589693284
3836,0.330390361237517
3853,0.434497893788563
3855,0.303960735323294
3858,0.281600902131096
3861,0.6836621475558
3866,0.305143762675986
3870,0.39013499230441
3874,0.98449226607114
3876,0.284532686382889
3878,0.265245500056852
3890,0.471878282940145
3900,0.919380795087971
3904,0.386018936655134
3906,0.408536212475107
3907,0.4071926017624
3908,0.405558324568382
3912,0.236930860815404
3918,0.965690354356953
3923,0.964544809944427
3924,0.46032081241598
3925,0.335933300922086
3927,0.755208758015957
3955,0.980144683687989
3964,0.29167833336223
3969,0.31995901016585
3974,0.688112945151555
3976,0.280189237922342
3984,0.294509865758599
3991,0.429273911655344
3993,0.993435313655894
4009,0.318160108309034
4011,0.471449848818605
4020,0.309187840751175
4033,0.376195408617306
4041,0.433456492141986
4045,0.865347057798794
4052,0.301550745290476
4055,0.412650215791621
4056,0.411154141946471
4057,0.363216059669929
4067,0.996243954205288
4069,0.383662384463513
4077,0.360236308681224
4094,0.376754123602873
4095,0.350018036187852
4100,0.417198978245536
4119,0.363511563183342
4130,0.57505227439266
4131,0.419618296208772
4132,0.702442963079876
4134,0.504205376904437
4137,0.817927177440207
4138,0.341256225280035
4143,0.278574030572877
4145,0.264073804597881
4148,0.273288616405689
4163,0.209196215472085
4166,0.370901604326695
4169,0.810892987294908
4170,0.489235657171596
4174,0.399010587155297
4180,0.396868721292662
4199,0.989427135012062
4201,0.453854736875699
4203,0.432921866733215
4210,0.081627966058584
4211,0.43330024120178
4213,0.97113677813384
4225,0.417283691555819
4235,0.344543005082339
4242,0.364176877618174
4245,0.38407176639313
4250,0.433434088092574
4252,0.375639526473556
4254,0.187171080750078
4263,0.226709339648553
4264,0.219024390891102
4268,0.319994886873585
4270,0.341373864698493
4282,0.72780455192404
4283,0.278980765481322
4291,0.367007286873667
4304,0.420900015613834
4306,0.393452321531419
4309,0.340146469992681
4310,0.420180946871138
4313,0.364607355709021
4314,0.388786163474883
4315,0.392545961365929
4321,0.408882970893163
4324,0.397546060746332
4325,0.350736949165829
4328,0.34866049787768
4329,0.280021864345756
4332,0.370204740368596
4337,0.375824693092231
4342,0.370078143002699
4344,0.415831276849989
4352,0.33907237779414
4355,0.342765356650706
4366,0.29096720711316
4371,0.296707981984585
4372,0.41558403202144
4376,0.316408946763918
4384,0.344562032216945
4387,0.321450662501445
4389,0.42815111161714
4390,0.28999103514133
4406,0.314608716988076
4407,0.852687765948805
4409,0.992883552657355
4410,0.836936426205767
4424,0.320314935338808
4434,0.295940310350618
4452,0.282563020131388
4460,0.425691826577376
4470,0.610732396910289
4480,0.331967917418737
4496,0.912601852894806
4503,0.278445640505081
4512,0.3569964645231
4518,0.689047067327972
4519,0.398747108685241
4522,0.284405194926309
4525,0.331568337379697
4537,0.639230847984105
4546,0.304684773886765
4547,0.930191749685922
4553,0.348427362913669
4556,0.382871719098899
4558,0.827349713636756
4563,0.165252957462262
4568,0.245407151978966
4574,0.84590220843803
4578,0.191405002501898
4587,0.397482342926852
4592,0.563892544204173
4610,0.385240685313774
4615,0.334877104400356
4619,0.432829464826312
4620,0.623906419888272
4625,0.665841988399967
4635,0.354545521831189
4636,0.415777539183138
4641,0.351138999231255
4650,0.353878784398411
4653,0.837761154023378
4665,0.31740889227483
4668,0.959118446312568
4669,0.318862124660004
4670,0.321807863505564
4674,0.270080398907403
4675,0.41841893247124
4676,0.296252622290603
4679,0.251894318845409
4680,0.92702145133561
4686,0.320912917744268
4699,0.409030892114293
